case,n_mesh,n_shared_faces,worst_class,max_ratio,class_counts,msd,n_overlap_pairs,notes
Validation/BRE_Spray/FDS_Input_Files/BRE_Spray_D_4.fds,1,0,single_mesh,,,,0,
Validation/BRE_Spray/FDS_Input_Files/BRE_Spray_D_5.fds,1,0,single_mesh,,,,0,
Validation/BRE_Spray/FDS_Input_Files/BRE_Spray_D_6.fds,1,0,single_mesh,,,,0,
Validation/BRE_Spray/FDS_Input_Files/BRE_Spray_D_7.fds,1,0,single_mesh,,,,0,
Validation/BRE_Spray/FDS_Input_Files/BRE_Spray_D_8.fds,1,0,single_mesh,,,,0,
Validation/BST_FRS_wood_cribs/FDS_Input_Files/BST_FRS_1.fds,12,11,supported_2_4,2,uniform=10 supported_2_4=1,0.001,0,
Validation/BST_FRS_wood_cribs/FDS_Input_Files/BST_FRS_2.fds,12,11,supported_2_4,2,uniform=10 supported_2_4=1,0.001,0,
Validation/BST_FRS_wood_cribs/FDS_Input_Files/BST_FRS_3.fds,12,11,supported_2_4,2,uniform=10 supported_2_4=1,0.001,0,
Validation/BST_FRS_wood_cribs/FDS_Input_Files/BST_FRS_4.fds,12,11,supported_2_4,2,uniform=10 supported_2_4=1,0.001,0,
Validation/BST_FRS_wood_cribs/FDS_Input_Files/BST_FRS_5.fds,12,11,supported_2_4,2,uniform=10 supported_2_4=1,0.001,0,
Validation/BST_FRS_wood_cribs/FDS_Input_Files/BST_FRS_6.fds,16,21,direction_dependent,8,uniform=13 supported_2_4=6 direction_dependent=2,0.001,0,
Validation/Backward_Facing_Step/FDS_Input_Files/backward_facing_step_10.fds,12,16,uniform,1,uniform=16,4.9e-05,0,
Validation/Backward_Facing_Step/FDS_Input_Files/backward_facing_step_20.fds,12,16,uniform,1,uniform=16,2.45e-05,0,
Validation/Backward_Facing_Step/FDS_Input_Files/backward_facing_step_5.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_acetone_117_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_acetone_119_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_acetone_122_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_acetone_142_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_acetone_145_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_ethanol_106_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_ethanol_107_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_ethanol_108_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_ethanol_110_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_ethanol_115_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_isopropanol_130_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_isopropanol_132_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_isopropanol_133_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_isopropanol_136_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_isopropanol_141_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_methanol_942_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_methanol_943_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_methanol_945_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_methanol_947_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_methanol_951_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_232_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_257_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_287_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_303_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_307_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_318_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_322_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_334_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_355_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_359_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_371_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_389_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_429_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_433_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propane_445_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_780_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_805_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_859_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_870_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_882_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_886_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_propylene_910_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_toluene_160_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_toluene_162_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_toluene_165_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_toluene_166_lr.fds,1,0,single_mesh,,,,0,
Validation/Beyler_Hood/FDS_Input_Files/Beyler_Hood_toluene_170_lr.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_1.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_10.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_12.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_13.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_14.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_15.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_16.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_17.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_18.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_19.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_2.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_20.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_21.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_22.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_3.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_4.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_5.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_6.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_7.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_8.fds,1,0,single_mesh,,,,0,
Validation/Bittern_Sprinkler_Experiments/FDS_Input_Files/BITTERN_9.fds,1,0,single_mesh,,,,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/Lim_cube_8h.fds,5,4,uniform,1,uniform=4,0.0005,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/Nagata_heated_sphere_Re300_TR_0p5_60D.fds,82,228,supported_2_4,2,uniform=156 supported_2_4=72,0.000833,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/Nagata_heated_sphere_Re300_TR_2_60D.fds,82,228,supported_2_4,2,uniform=156 supported_2_4=72,0.000833,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re100_40D.fds,68,174,supported_2_4,2,uniform=134 supported_2_4=40,0.001,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re150_40D.fds,68,174,supported_2_4,2,uniform=134 supported_2_4=40,0.001,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re200K_60D.fds,82,228,supported_2_4,2,uniform=156 supported_2_4=72,0.000833,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re200_40D.fds,68,174,supported_2_4,2,uniform=134 supported_2_4=40,0.001,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re300_60D.fds,82,228,supported_2_4,2,uniform=156 supported_2_4=72,0.000833,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re50K_60D.fds,82,228,supported_2_4,2,uniform=156 supported_2_4=72,0.000833,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re50_40D.fds,68,174,supported_2_4,2,uniform=134 supported_2_4=40,0.001,0,
Validation/Bluff_Body_Flows/FDS_Input_Files/geom_sphere_Re800K_60D.fds,82,228,supported_2_4,2,uniform=156 supported_2_4=72,0.000833,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_1p_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_1p_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_1p_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_1p_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p1_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p1_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p1_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p1_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p2_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p2_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p2_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p2_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p3_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p3_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p3_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p3_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p5_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p5_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p5_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p1_p5_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_1p_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_1p_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_1p_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_1p_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p1_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p1_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p1_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p1_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p2_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p2_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p2_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p2_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p3_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p3_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p3_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p3_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p5_30.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p5_40.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p5_50.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bouchair_Solar_Chimney/FDS_Input_Files/SC_p4_p5_60.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,0.001,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_034_kW.fds,1,0,single_mesh,,,,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_065_kW.fds,1,0,single_mesh,,,,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_096_kW.fds,1,0,single_mesh,,,,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_128_kW.fds,1,0,single_mesh,,,,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_160_kW.fds,1,0,single_mesh,,,,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_320_kW.fds,1,0,single_mesh,,,,0,
Validation/Bryant_Doorway/FDS_Input_Files/Bryant_511_kW.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_01.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_02.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_03.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_04.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_05.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_06.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_07.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_08.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_09.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_10.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_11.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_12.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_13.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_14.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_15.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_16.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_17.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_18.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_19.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_20.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_21.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_22.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_23.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_24.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_25.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_26.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_27.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_28.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_29.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_30.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_31.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_62.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_63.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_64.fds,1,0,single_mesh,,,,0,
Validation/CAROLFIRE/FDS_Input_Files/CAROLFIRE_PT_65.fds,1,0,single_mesh,,,,0,
Validation/CERTEC_Pool_Fires/FDS_Input_Files/CERTEC_01_D3.fds,41,132,supported_2_4,4,uniform=78 supported_2_4=54,0.001,0,
Validation/CERTEC_Pool_Fires/FDS_Input_Files/CERTEC_04_D3.fds,41,132,supported_2_4,4,uniform=78 supported_2_4=54,0.001,0,
Validation/CERTEC_Pool_Fires/FDS_Input_Files/CERTEC_07_D6.fds,41,132,supported_2_4,4,uniform=78 supported_2_4=54,0.001,0,
Validation/CERTEC_Pool_Fires/FDS_Input_Files/CERTEC_10_D5.fds,41,132,supported_2_4,4,uniform=78 supported_2_4=54,0.001,0,
Validation/CERTEC_Pool_Fires/FDS_Input_Files/CERTEC_14_D4.fds,41,132,supported_2_4,4,uniform=78 supported_2_4=54,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_BFM.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_BFM_crude.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_BFM_fine.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_LS.fds,1,0,single_mesh,,,,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_LS_crude.fds,1,0,single_mesh,,,,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_LS_fine.fds,1,0,single_mesh,,,,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_crude.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_C064_fine.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_BFM.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_BFM_crude.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_BFM_fine.fds,144,264,uniform,1,uniform=264,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_LS.fds,1,0,single_mesh,,,,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_LS_crude.fds,1,0,single_mesh,,,,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_LS_fine.fds,1,0,single_mesh,,,,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_crude.fds,36,60,uniform,1,uniform=60,0.001,0,
Validation/CSIRO_Grassland_Fires/FDS_Input_Files/Case_F19_fine.fds,144,264,uniform,1,uniform=264,0.001,0,
Validation/CSTB_Tunnel/FDS_Input_Files/CSTB_Tunnel_Test_2.fds,12,11,uniform,1,uniform=11,0.001,0,
Validation/CSTB_Tunnel/FDS_Input_Files/CSTB_Tunnel_Test_27.fds,12,11,uniform,1,uniform=11,0.001,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_160.fds,192,464,uniform,1,uniform=464,6.25e-05,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_20.fds,1,0,single_mesh,,,,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_40.fds,1,0,single_mesh,,,,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_80.fds,24,44,uniform,1,uniform=44,0.000125,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_geom_160.fds,192,464,uniform,1,uniform=464,6.25e-05,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_geom_20.fds,1,0,single_mesh,,,,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_geom_40.fds,1,0,single_mesh,,,,0,
Validation/Casara_Arts_Ribbed_Channel/FDS_Input_Files/ribbed_channel_geom_80.fds,24,44,uniform,1,uniform=44,0.000125,0,
Validation/Convection/FDS_Input_Files/Pohlhausen_Pr_1.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/Pohlhausen_Pr_2.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/Pohlhausen_Pr_p5.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u0p1_10cm.fds,8,7,uniform,1,uniform=7,0.001,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u0p1_25cm.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u0p1_2p5cm.fds,64,124,uniform,1,uniform=124,0.001,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u10_10cm.fds,8,7,uniform,1,uniform=7,0.001,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u10_25cm.fds,1,0,single_mesh,,,,0,
