module,variable,decl_file,decl_line,kind,written_by,read_by_sample,blocks_pure_kernel,notes,fortran_type,dims,n_writers,n_runtime_writers,n_kernel_users,mesh_id_indexed
OUTPUT_CLOCKS,DT_BNDF_VTK,cons.f90,886,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:473); READ_DUMP(read.f90:2412),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_CPU,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:450); READ_DUMP(read.f90:2390),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_CPU_SPECIFIED,cons.f90,890,runtime_scalar,READ_DUMP(read.f90:2390),READ_RESTART(dump.f90:4287),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_CTRL,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:451); READ_DUMP(read.f90:2391),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_CTRL_SPECIFIED,cons.f90,889,runtime_scalar,READ_DUMP(read.f90:2391),READ_RESTART(dump.f90:4288),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_DEVC,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:452); READ_DUMP(read.f90:2392),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_DEVC_SPECIFIED,cons.f90,887,runtime_scalar,READ_DUMP(read.f90:2392),READ_RESTART(dump.f90:4289),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_FLUSH,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:453); READ_DUMP(read.f90:2393),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_FLUSH_SPECIFIED,cons.f90,890,runtime_scalar,READ_DUMP(read.f90:2393),READ_RESTART(dump.f90:4290),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_GEOM,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:454); READ_DUMP(read.f90:2394),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_GEOM_SPECIFIED,cons.f90,890,runtime_scalar,READ_DUMP(read.f90:2394),READ_RESTART(dump.f90:4291),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_HRR,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:455); READ_DUMP(read.f90:2395),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_HRR_SPECIFIED,cons.f90,888,runtime_scalar,READ_DUMP(read.f90:2395),READ_RESTART(dump.f90:4292),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_HVAC,cons.f90,884,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:456); READ_DUMP(read.f90:2396),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_ISOF,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:457); READ_DUMP(read.f90:2397),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_ISOF_SPECIFIED,cons.f90,888,runtime_scalar,READ_DUMP(read.f90:2397),READ_RESTART(dump.f90:4293),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_MASS,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:458); READ_DUMP(read.f90:2398),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_MASS_SPECIFIED,cons.f90,889,runtime_scalar,READ_DUMP(read.f90:2398),READ_RESTART(dump.f90:4294),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_PART,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:459); READ_DUMP(read.f90:2399),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_PART_SPECIFIED,cons.f90,888,runtime_scalar,READ_DUMP(read.f90:2399),READ_RESTART(dump.f90:4295),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_PART_VTK,cons.f90,886,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:474); READ_DUMP(read.f90:2413),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_PL3D,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:460); READ_DUMP(read.f90:2400),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_PL3D_SPECIFIED,cons.f90,887,runtime_scalar,READ_DUMP(read.f90:2400),READ_RESTART(dump.f90:4296),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_PROF,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:461); READ_DUMP(read.f90:2401),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_PROF_SPECIFIED,cons.f90,889,runtime_scalar,READ_DUMP(read.f90:2401),READ_RESTART(dump.f90:4297),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_RADF,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4143); INITIALIZE_OUTPUT_CLOCKS(func.f90:462); READ_DUMP(read.f90:2402),DUMP_RESTART(dump.f90:3951),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_RADF_SPECIFIED,cons.f90,891,runtime_scalar,READ_DUMP(read.f90:2402),READ_RESTART(dump.f90:4298),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_RESTART,cons.f90,884,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:463); READ_DUMP(read.f90:2403),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_SL3D,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4144); INITIALIZE_OUTPUT_CLOCKS(func.f90:465); READ_DUMP(read.f90:2405),DUMP_RESTART(dump.f90:3952),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_SL3D_SPECIFIED,cons.f90,890,runtime_scalar,READ_DUMP(read.f90:2405),READ_RESTART(dump.f90:4300),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_SL3D_VTK,cons.f90,886,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:471); READ_DUMP(read.f90:2410),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_SLCF,cons.f90,884,runtime_scalar,READ_RESTART(dump.f90:4144); INITIALIZE_OUTPUT_CLOCKS(func.f90:464); READ_DUMP(read.f90:2404),DUMP_RESTART(dump.f90:3952),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_SLCF_SPECIFIED,cons.f90,887,runtime_scalar,READ_DUMP(read.f90:2404),READ_RESTART(dump.f90:4299),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_SLCF_VTK,cons.f90,886,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:470); READ_DUMP(read.f90:2409),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_SM3D_VTK,cons.f90,886,runtime_scalar,INITIALIZE_OUTPUT_CLOCKS(func.f90:472); READ_DUMP(read.f90:2411),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,1,
OUTPUT_CLOCKS,DT_SMOKE3D,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4144); INITIALIZE_OUTPUT_CLOCKS(func.f90:466); READ_DUMP(read.f90:2406),DUMP_RESTART(dump.f90:3952),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_SMOKE3D_SPECIFIED,cons.f90,891,runtime_scalar,READ_DUMP(read.f90:2406),READ_RESTART(dump.f90:4301),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_SPEC,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4304); INITIALIZE_OUTPUT_CLOCKS(func.f90:469); READ_DUMP(read.f90:2415),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,2,
OUTPUT_CLOCKS,DT_SPEC_SPECIFIED,cons.f90,892,runtime_scalar,READ_DUMP(read.f90:2415),READ_RESTART(dump.f90:4304),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_TMP,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4303); INITIALIZE_OUTPUT_CLOCKS(func.f90:468); READ_DUMP(read.f90:2414),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,2,
OUTPUT_CLOCKS,DT_TMP_SPECIFIED,cons.f90,891,runtime_scalar,READ_DUMP(read.f90:2414),READ_RESTART(dump.f90:4303),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_UVW,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4144); INITIALIZE_OUTPUT_CLOCKS(func.f90:467); READ_DUMP(read.f90:2407),DUMP_RESTART(dump.f90:3952),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,3,0,3,
OUTPUT_CLOCKS,DT_UVW_SPECIFIED,cons.f90,891,runtime_scalar,READ_DUMP(read.f90:2407),READ_RESTART(dump.f90:4302),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
OUTPUT_CLOCKS,DT_VTK,cons.f90,885,runtime_scalar,READ_RESTART(dump.f90:4144); READ_DUMP(read.f90:2408),DUMP_RESTART(dump.f90:3952),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,2,0,2,
OUTPUT_CLOCKS,DT_VTK_SPECIFIED,cons.f90,892,runtime_scalar,READ_DUMP(read.f90:2408),READ_RESTART(dump.f90:4305); WRITE_PARAVIEW_STATE_FILE(vtkf.f90:4039),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,2,
OUTPUT_CLOCKS,RAMP_BNDF_INDEX,cons.f90,846,runtime_scalar,READ_DUMP(read.f90:2490),INITIALIZE_OUTPUT_CLOCKS(func.f90:449),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_CPU_INDEX,cons.f90,848,runtime_scalar,READ_DUMP(read.f90:2491),INITIALIZE_OUTPUT_CLOCKS(func.f90:450),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_CTRL_INDEX,cons.f90,847,runtime_scalar,READ_DUMP(read.f90:2492),INITIALIZE_OUTPUT_CLOCKS(func.f90:451),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_DEVC_INDEX,cons.f90,849,runtime_scalar,READ_DUMP(read.f90:2493),INITIALIZE_OUTPUT_CLOCKS(func.f90:452),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_DT_INDEX,cons.f90,871,runtime_scalar,READ_TIME(read.f90:1526),CHECK_STABILITY(velo.f90:3203),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_FLSH_INDEX,cons.f90,850,runtime_scalar,READ_DUMP(read.f90:2494),INITIALIZE_OUTPUT_CLOCKS(func.f90:453),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_GEOM_INDEX,cons.f90,851,runtime_scalar,READ_DUMP(read.f90:2495),INITIALIZE_OUTPUT_CLOCKS(func.f90:454),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_HRR_INDEX,cons.f90,852,runtime_scalar,READ_DUMP(read.f90:2496),INITIALIZE_OUTPUT_CLOCKS(func.f90:455),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_HVAC_INDEX,cons.f90,853,runtime_scalar,READ_DUMP(read.f90:2497),INITIALIZE_OUTPUT_CLOCKS(func.f90:456),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_ISOF_INDEX,cons.f90,854,runtime_scalar,READ_DUMP(read.f90:2498),INITIALIZE_OUTPUT_CLOCKS(func.f90:457),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_MASS_INDEX,cons.f90,855,runtime_scalar,READ_DUMP(read.f90:2499),INITIALIZE_OUTPUT_CLOCKS(func.f90:458),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_PART_INDEX,cons.f90,856,runtime_scalar,READ_DUMP(read.f90:2500),INITIALIZE_OUTPUT_CLOCKS(func.f90:459),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_PL3D_INDEX,cons.f90,857,runtime_scalar,READ_DUMP(read.f90:2501),INITIALIZE_OUTPUT_CLOCKS(func.f90:460),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_PROF_INDEX,cons.f90,858,runtime_scalar,READ_DUMP(read.f90:2502),INITIALIZE_OUTPUT_CLOCKS(func.f90:461),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_RADF_INDEX,cons.f90,859,runtime_scalar,READ_DUMP(read.f90:2503),INITIALIZE_OUTPUT_CLOCKS(func.f90:462),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_RSRT_INDEX,cons.f90,860,runtime_scalar,READ_DUMP(read.f90:2504),INITIALIZE_OUTPUT_CLOCKS(func.f90:463),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_SL3D_INDEX,cons.f90,862,runtime_scalar,READ_DUMP(read.f90:2506),INITIALIZE_OUTPUT_CLOCKS(func.f90:465),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_SLCF_INDEX,cons.f90,861,runtime_scalar,READ_DUMP(read.f90:2505),INITIALIZE_OUTPUT_CLOCKS(func.f90:464),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_SM3D_INDEX,cons.f90,863,runtime_scalar,READ_DUMP(read.f90:2507),INITIALIZE_OUTPUT_CLOCKS(func.f90:466),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_SPEC_INDEX,cons.f90,864,runtime_scalar,READ_DUMP(read.f90:2510),INITIALIZE_OUTPUT_CLOCKS(func.f90:469),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_TIME_INDEX,cons.f90,870,runtime_scalar,READ_TIME(read.f90:1525),CHECK_STABILITY(velo.f90:3168),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_TMP_INDEX,cons.f90,872,runtime_scalar,READ_DUMP(read.f90:2509),INITIALIZE_OUTPUT_CLOCKS(func.f90:468),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_CLOCKS,RAMP_UVW_INDEX,cons.f90,873,runtime_scalar,READ_DUMP(read.f90:2508),INITIALIZE_OUTPUT_CLOCKS(func.f90:467),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
OUTPUT_DATA,N_BNDF,data.f90,15,runtime_scalar,READ_BNDF(read.f90:16615),ASSIGN_FILE_NAMES(dump.f90:420); DUMP_BNDF(dump.f90:11969); DUMP_BNDF_VTKHDF(dump.f90:12252); DUMP_RESTART(dump.f90:4039); INITIALIZE_DIAGNOSTIC_FILE(dump.f90:3795),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,9,
OUTPUT_DATA,N_ISOF,data.f90,15,runtime_scalar,READ_ISOF(read.f90:15883),ASSIGN_FILE_NAMES(dump.f90:410); DUMP_ISOF(dump.f90:4917); INITIALIZE_DIAGNOSTIC_FILE(dump.f90:3772); INITIALIZE_MESH_DUMPS(dump.f90:1106),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,4,
OUTPUT_DATA,N_PROF,data.f90,15,runtime_scalar,READ_PROF(read.f90:15709),ASSIGN_FILE_NAMES(dump.f90:394); DUMP_PROF(dump.f90:11384); INITIALIZE_PROFILES(init.f90:2782); VOLUME_INIT_PARTICLE(part.f90:1535); READ_PROF(read.f90:15715),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,5,
OUTPUT_DATA,N_RADF_MAX,data.f90,15,runtime_scalar,READ_RADF(read.f90:16596),ASSIGN_FILE_NAMES(dump.f90:428); READ_RADF(read.f90:16596),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,2,
OUTPUT_DATA,N_SLCF_MAX,data.f90,15,runtime_scalar,READ_SLCF(read.f90:16357),ASSIGN_FILE_NAMES(dump.f90:414); DUMP_SLCF(dump.f90:7036); INITIALIZE_MESH_DUMPS(dump.f90:1196); READ_SLCF(read.f90:16357),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,4,
OUTPUT_DATA,N_SMOKE3D,data.f90,15,runtime_scalar,READ_SM3D(read.f90:16729),ASSIGN_FILE_NAMES(dump.f90:436); DUMP_SMOKE3D(dump.f90:5069); DUMP_SMOKE3D_VTKHDF(dump.f90:5209); INITIALIZE_MESH_DUMPS(dump.f90:1148); INITIALIZE_VTKHDF_FILES(vtkf.f90:1342),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,5,
RAD,KAPPA_C_FAC,radi.f90,2775,runtime_scalar,INIT_RADIATION(radi.f90:3101),INIT_RADIATION(radi.f90:3102),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RAD,KAPPA_C_MAX,radi.f90,2773,runtime_scalar,,INIT_RADIATION(radi.f90:3101),no,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),,0,0,1,
RAD,KAPPA_C_MIN,radi.f90,2773,runtime_scalar,,INIT_RADIATION(radi.f90:3101),no,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),,0,0,1,
RAD,KAPPA_X_FAC,radi.f90,2774,runtime_scalar,INIT_RADIATION(radi.f90:3099),INIT_RADIATION(radi.f90:3100),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RAD,KAPPA_X_MAX,radi.f90,2772,runtime_scalar,,INIT_RADIATION(radi.f90:3099),no,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),,0,0,1,
RAD,KAPPA_X_MIN,radi.f90,2772,runtime_scalar,,INIT_RADIATION(radi.f90:3099),no,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),,0,0,1,
RAD,LOG_KAPPA_C_FAC,radi.f90,2775,runtime_scalar,INIT_RADIATION(radi.f90:3102),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RAD,LOG_KAPPA_X_FAC,radi.f90,2774,runtime_scalar,INIT_RADIATION(radi.f90:3100),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RAD,N_KAPPA_T,radi.f90,2770,runtime_scalar,,INIT_RADIATION(radi.f90:3150),no,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",INTEGER,,0,0,1,
RAD,N_KAPPA_X,radi.f90,2771,runtime_scalar,,INIT_RADIATION(radi.f90:3099),no,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",INTEGER,,0,0,1,
RAD,N_RADCAL_ARRAY_SIZE,radi.f90,2779,runtime_scalar,INIT_RADIATION(radi.f90:2986),RADIATION_FVM(radi.f90:3999); INIT_RADIATION(radi.f90:2991),no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,2,
RAD,TYY_FAC,radi.f90,2769,runtime_scalar,INIT_RADIATION(radi.f90:3274),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RADCAL_VAR,LAMBDAMAX,rcal.f90,24,runtime_scalar,INIT_RADIATION(radi.f90:3146),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RADCAL_VAR,LAMBDAMIN,rcal.f90,23,runtime_scalar,INIT_RADIATION(radi.f90:3145),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RADCAL_VAR,NPT,rcal.f90,30,runtime_scalar,INIT_RADIATION(radi.f90:3143),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",INTEGER,,1,0,1,
RADCAL_VAR,OMMAX,rcal.f90,22,runtime_scalar,INIT_RADIATION(radi.f90:3155),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
RADCAL_VAR,OMMIN,rcal.f90,21,runtime_scalar,INIT_RADIATION(radi.f90:3154),,no,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",REAL(EB),,1,0,1,
